#Bulken (Vangsvatnet), 62.5.0, Vannføring, time
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2024-12-03 23:00:00Z;215,665;0;3
2024-12-04 00:00:00Z;210,6837;0;3
2024-12-04 01:00:00Z;205,8916;0;3
2024-12-04 02:00:00Z;201,3675;0;3
2024-12-04 03:00:00Z;196,8177;0;3
2024-12-04 04:00:00Z;192,2803;0;3
2024-12-04 05:00:00Z;187,5336;0;3
2024-12-04 06:00:00Z;181,0588;0;3
2024-12-04 07:00:00Z;174,3088;0;3
2024-12-04 08:00:00Z;167,9114;0;3
2024-12-04 09:00:00Z;161,7085;0;3
2024-12-04 10:00:00Z;155,8807;0;3
2024-12-04 11:00:00Z;150,3343;0;3
2024-12-04 12:00:00Z;145,0206;0;3
2024-12-04 13:00:00Z;139,8923;0;3
2024-12-04 14:00:00Z;135,2924;0;3
2024-12-04 15:00:00Z;130,8205;0;3
2024-12-04 16:00:00Z;126,9228;0;3
2024-12-04 17:00:00Z;122,9883;0;3
2024-12-04 18:00:00Z;119,3103;0;3
2024-12-04 19:00:00Z;115,8456;0;3
2024-12-04 20:00:00Z;112,5696;0;3
2024-12-04 21:00:00Z;109,4768;0;3
2024-12-04 22:00:00Z;106,5447;0;3
2024-12-04 23:00:00Z;103,6668;0;3
2024-12-05 00:00:00Z;100,8919;0;3
2024-12-05 01:00:00Z;98,56698;0;3
2024-12-05 02:00:00Z;96,41619;0;3
2024-12-05 03:00:00Z;94,15788;0;3
2024-12-05 04:00:00Z;91,698;0;3
2024-12-05 05:00:00Z;89,6813;0;3
2024-12-05 06:00:00Z;87,73294;0;3
2024-12-05 07:00:00Z;86,11684;0;3
2024-12-05 08:00:00Z;84,28329;0;3
2024-12-05 09:00:00Z;82,34496;0;3
2024-12-05 10:00:00Z;80,45817;0;3
2024-12-05 11:00:00Z;78,50047;0;3
2024-12-05 12:00:00Z;77,396;0;3
2024-12-05 13:00:00Z;75,91602;0;3
2024-12-05 14:00:00Z;74,6832;0;3
2024-12-05 15:00:00Z;73,05343;0;3
2024-12-05 16:00:00Z;71,98587;0;3
2024-12-05 17:00:00Z;70,32774;0;3
2024-12-05 18:00:00Z;68,89689;0;3
2024-12-05 19:00:00Z;68,01144;0;3
2024-12-05 20:00:00Z;67,06286;0;3
2024-12-05 21:00:00Z;65,7609;0;3
2024-12-05 22:00:00Z;64,77141;0;3
2024-12-05 23:00:00Z;63,62627;0;3
2024-12-06 00:00:00Z;62,54406;0;3
2024-12-06 01:00:00Z;61,57742;0;3
2024-12-06 02:00:00Z;60,68444;0;3
2024-12-06 03:00:00Z;59,67873;0;3
2024-12-06 04:00:00Z;58,78547;0;3
2024-12-06 05:00:00Z;57,79451;0;3
2024-12-06 06:00:00Z;56,91448;0;3
2024-12-06 07:00:00Z;55,92562;0;3
2024-12-06 08:00:00Z;54,98277;0;3
2024-12-06 09:00:00Z;54,00947;0;3
2024-12-06 10:00:00Z;53,18152;0;3
2024-12-06 11:00:00Z;52,39684;0;3
2024-12-06 12:00:00Z;51,67927;0;3
2024-12-06 13:00:00Z;50,91729;0;3
2024-12-06 14:00:00Z;50,22131;0;3
2024-12-06 15:00:00Z;49,54193;0;3
2024-12-06 16:00:00Z;48,87878;0;3
2024-12-06 17:00:00Z;48,27958;0;3
2024-12-06 18:00:00Z;47,62449;0;3
2024-12-06 19:00:00Z;46,97339;0;3
2024-12-06 20:00:00Z;46,38515;0;3
2024-12-06 21:00:00Z;45,77691;0;3
2024-12-06 22:00:00Z;45,35796;0;3
2024-12-06 23:00:00Z;44,90629;0;3
2024-12-07 00:00:00Z;44,42229;0;3
2024-12-07 01:00:00Z;43,8149;0;3
2024-12-07 02:00:00Z;43,25667;0;3
2024-12-07 03:00:00Z;42,73558;0;3
2024-12-07 04:00:00Z;42,35228;0;3
2024-12-07 05:00:00Z;42,02662;0;3
2024-12-07 06:00:00Z;41,84759;0;3
2024-12-07 07:00:00Z;41,36816;0;3
2024-12-07 08:00:00Z;40,85775;0;3
2024-12-07 09:00:00Z;40,46046;0;3
2024-12-07 10:00:00Z;39,9773;0;3
2024-12-07 11:00:00Z;39,61655;0;3
2024-12-07 12:00:00Z;39,32269;0;3
2024-12-07 13:00:00Z;38,9001;0;3
2024-12-07 14:00:00Z;38,4042;0;3
2024-12-07 15:00:00Z;37,97526;0;3
2024-12-07 16:00:00Z;37,61251;0;3
2024-12-07 17:00:00Z;37,21954;0;3
2024-12-07 18:00:00Z;36,91297;0;3
2024-12-07 19:00:00Z;36,46051;0;3
2024-12-07 20:00:00Z;36,12527;0;3
2024-12-07 21:00:00Z;35,91658;0;3
2024-12-07 22:00:00Z;35,60467;0;3
2024-12-07 23:00:00Z;35,263;0;3
2024-12-08 00:00:00Z;34,87139;0;3
2024-12-08 01:00:00Z;34,54309;0;3
2024-12-08 02:00:00Z;34,28764;0;3
2024-12-08 03:00:00Z;34,03315;0;3
2024-12-08 04:00:00Z;33,72886;0;3
2024-12-08 05:00:00Z;33,46618;0;3
2024-12-08 06:00:00Z;33,16426;0;3
2024-12-08 07:00:00Z;32,91359;0;3
2024-12-08 08:00:00Z;32,67382;0;3
2024-12-08 09:00:00Z;32,40518;0;3
2024-12-08 10:00:00Z;31,98913;0;3
2024-12-08 11:00:00Z;31,73264;0;3
2024-12-08 12:00:00Z;31,55576;0;3
2024-12-08 13:00:00Z;31,30124;0;3
2024-12-08 14:00:00Z;30,88216;0;3
2024-12-08 15:00:00Z;30,57177;0;3
2024-12-08 16:00:00Z;30,39785;0;3
2024-12-08 17:00:00Z;30,2341;0;3
2024-12-08 18:00:00Z;30,00365;0;3
2024-12-08 19:00:00Z;29,69766;0;3
2024-12-08 20:00:00Z;29,32664;0;3
2024-12-08 21:00:00Z;28,96707;0;3
2024-12-08 22:00:00Z;28,7222;0;3
2024-12-08 23:00:00Z;28,49711;0;3
2024-12-09 00:00:00Z;28,26355;0;3
2024-12-09 01:00:00Z;27,96594;0;3
2024-12-09 02:00:00Z;27,62349;0;3
2024-12-09 03:00:00Z;27,38396;0;3
2024-12-09 04:00:00Z;27,15467;0;3
2024-12-09 05:00:00Z;26,86254;0;3
2024-12-09 06:00:00Z;26,51743;0;3
2024-12-09 07:00:00Z;26,22832;0;3
2024-12-09 08:00:00Z;26,0035;0;3
2024-12-09 09:00:00Z;25,77966;0;3
2024-12-09 10:00:00Z;25,49449;0;3
2024-12-09 11:00:00Z;25,15765;0;3
2024-12-09 12:00:00Z;24,88428;0;3
2024-12-09 13:00:00Z;24,70872;0;3
2024-12-09 14:00:00Z;24,44653;0;3
2024-12-09 15:00:00Z;24,17686;0;3
2024-12-09 16:00:00Z;23,96038;0;3
2024-12-09 17:00:00Z;23,73632;0;3
2024-12-09 18:00:00Z;23,44463;0;3
2024-12-09 19:00:00Z;23,31645;0;3
2024-12-09 20:00:00Z;23,07819;0;3
2024-12-09 21:00:00Z;22,86634;0;3
2024-12-09 22:00:00Z;22,67223;0;3
2024-12-09 23:00:00Z;22,51252;0;3
2024-12-10 00:00:00Z;22,27807;0;3
2024-12-10 01:00:00Z;22,12788;0;3
2024-12-10 02:00:00Z;21,98656;0;3
2024-12-10 03:00:00Z;21,78778;0;3
2024-12-10 04:00:00Z;21,54041;0;3
2024-12-10 05:00:00Z;21,34338;0;3
2024-12-10 06:00:00Z;21,21249;0;3
2024-12-10 07:00:00Z;21,10657;0;3
2024-12-10 08:00:00Z;20,83854;0;3
2024-12-10 09:00:00Z;20,67677;0;3
2024-12-10 10:00:00Z;20,49158;0;3
2024-12-10 11:00:00Z;20,31509;0;3
2024-12-10 12:00:00Z;20,23507;0;3
2024-12-10 13:00:00Z;20,13943;0;3
2024-12-10 14:00:00Z;19,86141;0;3
2024-12-10 15:00:00Z;19,61645;0;3
2024-12-10 16:00:00Z;19,48269;0;3
2024-12-10 17:00:00Z;19,40426;0;3
2024-12-10 18:00:00Z;19,27135;0;3
2024-12-10 19:00:00Z;19,05322;0;3
2024-12-10 20:00:00Z;18,92125;0;3
2024-12-10 21:00:00Z;18,84388;0;3
2024-12-10 22:00:00Z;18,7435;0;3
2024-12-10 23:00:00Z;18,71267;0;3
2024-12-11 00:00:00Z;18,59731;0;3
2024-12-11 01:00:00Z;18,43626;0;3
2024-12-11 02:00:00Z;18,37504;0;3
2024-12-11 03:00:00Z;18,39799;0;3
2024-12-11 04:00:00Z;18,29875;0;3
2024-12-11 05:00:00Z;18,17692;0;3
2024-12-11 06:00:00Z;18,07061;0;3
2024-12-11 07:00:00Z;18,06301;0;3
2024-12-11 08:00:00Z;18,09336;0;3
2024-12-11 09:00:00Z;17,99489;0;3
2024-12-11 10:00:00Z;17,88907;0;3
2024-12-11 11:00:00Z;17,86642;0;3
2024-12-11 12:00:00Z;17,81367;0;3
2024-12-11 13:00:00Z;17,76098;0;3
2024-12-11 14:00:00Z;17,74594;0;3
2024-12-11 15:00:00Z;17,69335;0;3
2024-12-11 16:00:00Z;17,63333;0;3
2024-12-11 17:00:00Z;17,57341;0;3
2024-12-11 18:00:00Z;17,52105;0;3
2024-12-11 19:00:00Z;17,51357;0;3
2024-12-11 20:00:00Z;17,5061;0;3
2024-12-11 21:00:00Z;17,45385;0;3
2024-12-11 22:00:00Z;17,39421;0;3
2024-12-11 23:00:00Z;17,33466;0;3
2024-12-12 00:00:00Z;17,27521;0;3
2024-12-12 01:00:00Z;17,21586;0;3
2024-12-12 02:00:00Z;17,1714;0;3
2024-12-12 03:00:00Z;17,18625;0;3
2024-12-12 04:00:00Z;17,0458;0;3
2024-12-12 05:00:00Z;16,93522;0;3
2024-12-12 06:00:00Z;16,92049;0;3
2024-12-12 07:00:00Z;16,89848;0;3
2024-12-12 08:00:00Z;16,7591;0;3
2024-12-12 09:00:00Z;16,68592;0;3
2024-12-12 10:00:00Z;16,62751;0;3
2024-12-12 11:00:00Z;16,56919;0;3
2024-12-12 12:00:00Z;16,50372;0;3
2024-12-12 13:00:00Z;16,40933;0;3
2024-12-12 14:00:00Z;16,38757;0;3
2024-12-12 15:00:00Z;16,33689;0;3
2024-12-12 16:00:00Z;16,27905;0;3
2024-12-12 17:00:00Z;16,2213;0;3
2024-12-12 18:00:00Z;16,16365;0;3
2024-12-12 19:00:00Z;16,12048;0;3
2024-12-12 20:00:00Z;16,15645;0;3
2024-12-12 21:00:00Z;16,14927;0;3
2024-12-12 22:00:00Z;16,063;0;3
2024-12-12 23:00:00Z;16,04146;0;3
2024-12-13 00:00:00Z;15,99843;0;3
2024-12-13 01:00:00Z;15,99843;0;3
2024-12-13 02:00:00Z;16,04146;0;3
2024-12-13 03:00:00Z;16,04863;0;3
2024-12-13 04:00:00Z;16,063;0;3
2024-12-13 05:00:00Z;16,15647;0;3
2024-12-13 06:00:00Z;16,22853;0;3
2024-12-13 07:00:00Z;16,33692;0;3
2024-12-13 08:00:00Z;16,43109;0;3
2024-12-13 09:00:00Z;16,42386;0;3
2024-12-13 10:00:00Z;16,56197;0;3
2024-12-13 11:00:00Z;16,69329;0;3
2024-12-13 12:00:00Z;16,85443;0;3
2024-12-13 13:00:00Z;16,9573;0;3
2024-12-13 14:00:00Z;16,96477;0;3
2024-12-13 15:00:00Z;17,20868;0;3
2024-12-13 16:00:00Z;17,45403;0;3
2024-12-13 17:00:00Z;17,70109;0;3
2024-12-13 18:00:00Z;17,99913;0;3
2024-12-13 19:00:00Z;18,33064;0;3
2024-12-13 20:00:00Z;18,67892;0;3
2024-12-13 21:00:00Z;19,10204;0;3
2024-12-13 22:00:00Z;19,53851;24;3
2024-12-13 23:00:00Z;19,99499;24;3
2024-12-14 00:00:00Z;20,54136;24;3
2024-12-14 01:00:00Z;21,10257;24;3
2024-12-14 02:00:00Z;21,64772;24;3
2024-12-14 03:00:00Z;22,0965;24;3
2024-12-14 04:00:00Z;22,53186;24;3
2024-12-14 05:00:00Z;22,9832;24;3
2024-12-14 06:00:00Z;23,4372;24;3
2024-12-14 07:00:00Z;23,86924;24;3
2024-12-14 08:00:00Z;24,16951;24;3
2024-12-14 09:00:00Z;24,44783;24;3
2024-12-14 10:00:00Z;24,7119;24;3
2024-12-14 11:00:00Z;24,89053;24;3
2024-12-14 12:00:00Z;25,05492;24;3
2024-12-14 13:00:00Z;25,21647;24;3
2024-12-14 14:00:00Z;25,36999;24;3
2024-12-14 15:00:00Z;25,5655;24;3
2024-12-14 16:00:00Z;25,69915;24;3
2024-12-14 17:00:00Z;25,70807;24;3
2024-12-14 18:00:00Z;25,66346;24;3
2024-12-14 19:00:00Z;25,717;24;3
2024-12-14 20:00:00Z;25,77952;24;3
2024-12-14 21:00:00Z;25,79739;24;3
2024-12-14 22:00:00Z;25,86002;24;3
2024-12-14 23:00:00Z;25,91374;0;3
2024-12-15 00:00:00Z;25,85108;0;3
2024-12-15 01:00:00Z;25,73486;0;3
2024-12-15 02:00:00Z;25,72592;0;3
2024-12-15 03:00:00Z;25,77952;0;3
2024-12-15 04:00:00Z;25,76168;0;3
2024-12-15 05:00:00Z;25,6011;0;3
2024-12-15 06:00:00Z;25,57433;0;3
2024-12-15 07:00:00Z;25,58324;0;3
2024-12-15 08:00:00Z;25,64563;0;3
2024-12-15 09:00:00Z;25,72594;0;3
2024-12-15 10:00:00Z;25,83318;0;3
2024-12-15 11:00:00Z;25,80634;0;3
2024-12-15 12:00:00Z;25,89596;0;3
2024-12-15 13:00:00Z;26,23761;0;3
2024-12-15 14:00:00Z;26,73557;0;3
2024-12-15 15:00:00Z;27,38564;0;3
2024-12-15 16:00:00Z;28,62495;0;3
2024-12-15 17:00:00Z;30,84792;0;3
2024-12-15 18:00:00Z;34,28881;0;3
2024-12-15 19:00:00Z;39,63372;0;3
2024-12-15 20:00:00Z;47,21765;0;3
2024-12-15 21:00:00Z;56,88797;0;3
2024-12-15 22:00:00Z;68,51864;0;3
2024-12-15 23:00:00Z;81,579;0;3
2024-12-16 00:00:00Z;96,11558;0;3
2024-12-16 01:00:00Z;110,1177;0;3
2024-12-16 02:00:00Z;120,9878;0;3
2024-12-16 03:00:00Z;129,1736;0;3
2024-12-16 04:00:00Z;135,722;0;3
2024-12-16 05:00:00Z;140,7126;0;3
2024-12-16 06:00:00Z;144,2586;0;3
2024-12-16 07:00:00Z;146,8865;0;3
2024-12-16 08:00:00Z;149,0329;0;3
2024-12-16 09:00:00Z;150,2222;0;3
2024-12-16 10:00:00Z;150,7277;0;3
2024-12-16 11:00:00Z;150,8289;0;3
2024-12-16 12:00:00Z;151,0517;0;3
2024-12-16 13:00:00Z;151,0315;0;3
2024-12-16 14:00:00Z;151,3558;0;3
2024-12-16 15:00:00Z;151,3355;0;3
2024-12-16 16:00:00Z;151,4573;0;3
2024-12-16 17:00:00Z;150,8088;0;3
2024-12-16 18:00:00Z;150,1413;0;3
2024-12-16 19:00:00Z;149,5155;0;3
2024-12-16 20:00:00Z;148,9514;0;3
2024-12-16 21:00:00Z;148,0068;0;3
2024-12-16 22:00:00Z;146,7052;0;3
2024-12-16 23:00:00Z;145,0306;0;3
2024-12-17 00:00:00Z;143,4043;0;3
2024-12-17 01:00:00Z;141,6491;0;3
2024-12-17 02:00:00Z;139,6497;0;3
2024-12-17 03:00:00Z;137,5859;0;3
2024-12-17 04:00:00Z;135,3242;0;3
2024-12-17 05:00:00Z;133,1372;0;3
2024-12-17 06:00:00Z;130,8719;0;3
2024-12-17 07:00:00Z;128,6057;0;3
2024-12-17 08:00:00Z;126,3394;0;3
2024-12-17 09:00:00Z;123,9808;0;3
2024-12-17 10:00:00Z;121,6424;0;3
2024-12-17 11:00:00Z;119,4157;0;3
2024-12-17 12:00:00Z;117,1359;0;3
2024-12-17 13:00:00Z;114,9834;0;3
2024-12-17 14:00:00Z;112,9383;0;3
2024-12-17 15:00:00Z;110,7347;0;3
2024-12-17 16:00:00Z;108,6205;0;3
2024-12-17 17:00:00Z;106,5425;0;3
2024-12-17 18:00:00Z;104,4831;0;3
2024-12-17 19:00:00Z;102,4592;0;3
2024-12-17 20:00:00Z;100,5542;0;3
2024-12-17 21:00:00Z;98,68262;0;3
2024-12-17 22:00:00Z;96,82731;0;3
2024-12-17 23:00:00Z;95,00452;0;3
2024-12-18 00:00:00Z;93,27895;0;3
2024-12-18 01:00:00Z;91,51969;0;3
2024-12-18 02:00:00Z;89,95109;0;3
2024-12-18 03:00:00Z;88,45832;0;3
2024-12-18 04:00:00Z;87,2124;0;3
2024-12-18 05:00:00Z;86,30291;0;3
2024-12-18 06:00:00Z;85,55373;0;3
2024-12-18 07:00:00Z;84,88532;0;3
2024-12-18 08:00:00Z;84,14185;0;3
2024-12-18 09:00:00Z;83,9408;0;3
2024-12-18 10:00:00Z;83,89452;0;3
2024-12-18 11:00:00Z;83,72484;0;3
2024-12-18 12:00:00Z;83,84828;0;3
2024-12-18 13:00:00Z;84,3119;0;3
2024-12-18 14:00:00Z;84,99424;0;3
2024-12-18 15:00:00Z;86,25741;0;3
2024-12-18 16:00:00Z;88,28721;0;3
2024-12-18 17:00:00Z;91,30216;0;3
2024-12-18 18:00:00Z;95,70428;0;3
2024-12-18 19:00:00Z;100,822;0;3
2024-12-18 20:00:00Z;106,8017;0;3
2024-12-18 21:00:00Z;112,8125;0;3
2024-12-18 22:00:00Z;118,8341;0;3
2024-12-18 23:00:00Z;125,5758;0;3
2024-12-19 00:00:00Z;132,1605;0;3
2024-12-19 01:00:00Z;138,1409;0;3
2024-12-19 02:00:00Z;143,4138;0;3
2024-12-19 03:00:00Z;148,3555;0;3
2024-12-19 04:00:00Z;152,1315;0;3
2024-12-19 05:00:00Z;154,9472;0;3
2024-12-19 06:00:00Z;157,1475;0;3
2024-12-19 07:00:00Z;159,03;0;3
2024-12-19 08:00:00Z;160,1519;0;3
2024-12-19 09:00:00Z;161,0899;0;3
2024-12-19 10:00:00Z;161,5493;0;3
2024-12-19 11:00:00Z;161,2777;0;3
2024-12-19 12:00:00Z;160,6101;0;3
2024-12-19 13:00:00Z;159,5697;0;3
2024-12-19 14:00:00Z;158,0972;0;3
2024-12-19 15:00:00Z;157,1051;0;3
2024-12-19 16:00:00Z;155,8284;0;3
2024-12-19 17:00:00Z;154,311;0;3
2024-12-19 18:00:00Z;152,3731;0;3
2024-12-19 19:00:00Z;150,2034;0;3
2024-12-19 20:00:00Z;148,3291;0;3
2024-12-19 21:00:00Z;146,2666;0;0
2024-12-19 22:00:00Z;144,0586;0;0
2024-12-19 23:00:00Z;141,8659;0;3
2024-12-20 00:00:00Z;139,7866;0;3
2024-12-20 01:00:00Z;137,5669;0;3
2024-12-20 02:00:00Z;135,036;0;3
2024-12-20 03:00:00Z;132,6224;0;3
2024-12-20 04:00:00Z;129,8696;0;3
2024-12-20 05:00:00Z;127,4235;0;3
2024-12-20 06:00:00Z;125,1481;0;3
2024-12-20 07:00:00Z;122,7816;0;3
2024-12-20 08:00:00Z;120,3263;0;3
2024-12-20 09:00:00Z;118,002;0;3
2024-12-20 10:00:00Z;115,8065;0;3
2024-12-20 11:00:00Z;113,5767;0;3
2024-12-20 12:00:00Z;111,5431;0;3
2024-12-20 13:00:00Z;109,4569;0;3
2024-12-20 14:00:00Z;107,3715;0;3
2024-12-20 15:00:00Z;105,3046;0;3
2024-12-20 16:00:00Z;103,2901;0;3
2024-12-20 17:00:00Z;101,4791;0;3
2024-12-20 18:00:00Z;99,61639;0;3
2024-12-20 19:00:00Z;97,76936;0;3
2024-12-20 20:00:00Z;96,05319;0;3
2024-12-20 21:00:00Z;94,44917;0;3
2024-12-20 22:00:00Z;92,80903;0;3
2024-12-20 23:00:00Z;91,35859;0;3
2024-12-21 00:00:00Z;89,95084;0;3
2024-12-21 01:00:00Z;88,56894;0;3
2024-12-21 02:00:00Z;87,26004;0;3
2024-12-21 03:00:00Z;85,86614;0;3
2024-12-21 04:00:00Z;84,83939;0;3
2024-12-21 05:00:00Z;83,43359;0;3
2024-12-21 06:00:00Z;81,97698;0;3
2024-12-21 07:00:00Z;80,65323;0;3
2024-12-21 08:00:00Z;79,5352;0;3
2024-12-21 09:00:00Z;78,45454;0;3
2024-12-21 10:00:00Z;77,39551;0;3
2024-12-21 11:00:00Z;76,43179;0;3
2024-12-21 12:00:00Z;75,45926;0;3
2024-12-21 13:00:00Z;74,34631;0;3
2024-12-21 14:00:00Z;73,41469;0;3
2024-12-21 15:00:00Z;72,70515;0;3
2024-12-21 16:00:00Z;72,17143;0;3
2024-12-21 17:00:00Z;71,96997;0;3
2024-12-21 18:00:00Z;71,66837;0;3
2024-12-21 19:00:00Z;71,42464;0;3
2024-12-21 20:00:00Z;71,16704;0;3
2024-12-21 21:00:00Z;70,79564;0;3
2024-12-21 22:00:00Z;70,75277;0;3
2024-12-21 23:00:00Z;70,90987;0;3
2024-12-22 00:00:00Z;71,43924;0;3
2024-12-22 01:00:00Z;72,11413;0;3
2024-12-22 02:00:00Z;72,87905;0;3
2024-12-22 03:00:00Z;74,14308;0;3
2024-12-22 04:00:00Z;75,87308;0;3
2024-12-22 05:00:00Z;77,82918;0;3
2024-12-22 06:00:00Z;79,58122;0;3
2024-12-22 07:00:00Z;80,98808;0;3
2024-12-22 08:00:00Z;82,9888;0;3
2024-12-22 09:00:00Z;84,5604;0;3
2024-12-22 10:00:00Z;85,39804;0;3
2024-12-22 11:00:00Z;86,02142;0;3
2024-12-22 12:00:00Z;86,50597;0;3
2024-12-22 13:00:00Z;86,74084;0;3
2024-12-22 14:00:00Z;86,64683;0;3
2024-12-22 15:00:00Z;86,41199;0;3
2024-12-22 16:00:00Z;86,11507;0;3
2024-12-22 17:00:00Z;85,53809;0;3
2024-12-22 18:00:00Z;84,93171;0;3
2024-12-22 19:00:00Z;84,40474;0;3
2024-12-22 20:00:00Z;83,77145;0;3
2024-12-22 21:00:00Z;82,95595;0;3
2024-12-22 22:00:00Z;82,17472;0;3
2024-12-22 23:00:00Z;81,25992;0;3
2024-12-23 00:00:00Z;80,44085;0;3
2024-12-23 01:00:00Z;79,32456;0;3
2024-12-23 02:00:00Z;78,33472;0;3
2024-12-23 03:00:00Z;77,38055;0;3
2024-12-23 04:00:00Z;76,4465;0;3
2024-12-23 05:00:00Z;75,57669;0;3
2024-12-23 06:00:00Z;74,56527;0;3
2024-12-23 07:00:00Z;73,5604;0;3
2024-12-23 08:00:00Z;72,2876;0;3
2024-12-23 09:00:00Z;71,31071;0;3
2024-12-23 10:00:00Z;70,39729;0;3
2024-12-23 11:00:00Z;69,48933;0;3
2024-12-23 12:00:00Z;68,58681;0;3
2024-12-23 13:00:00Z;67,66202;0;3
2024-12-23 14:00:00Z;66,57655;0;3
2024-12-23 15:00:00Z;65,48515;0;3
2024-12-23 16:00:00Z;64,48406;0;3
2024-12-23 17:00:00Z;63,51728;0;3
2024-12-23 18:00:00Z;62,63811;0;3
2024-12-23 19:00:00Z;61,76479;0;3
2024-12-23 20:00:00Z;60,83056;0;3
2024-12-23 21:00:00Z;59,95574;0;3
2024-12-23 22:00:00Z;59,03432;0;3
2024-12-23 23:00:00Z;58,18456;0;3
2024-12-24 00:00:00Z;57,37925;0;3
2024-12-24 01:00:00Z;56,72077;0;3
2024-12-24 02:00:00Z;56,00202;0;3
2024-12-24 03:00:00Z;55,21105;0;3
2024-12-24 04:00:00Z;54,47584;0;3
2024-12-24 05:00:00Z;53,70744;0;3
2024-12-24 06:00:00Z;53,08128;0;3
2024-12-24 07:00:00Z;52,49588;0;3
2024-12-24 08:00:00Z;51,97536;0;3
2024-12-24 09:00:00Z;51,35911;0;3
2024-12-24 10:00:00Z;50,55049;0;3
2024-12-24 11:00:00Z;49,94155;0;3
2024-12-24 12:00:00Z;49,45699;0;3
2024-12-24 13:00:00Z;49,03495;0;3
2024-12-24 14:00:00Z;48,50669;0;3
2024-12-24 15:00:00Z;48,08832;0;3
2024-12-24 16:00:00Z;47,63604;0;3
2024-12-24 17:00:00Z;47,24484;0;3
2024-12-24 18:00:00Z;46,89047;0;3
2024-12-24 19:00:00Z;46,67842;0;3
2024-12-24 20:00:00Z;46,50208;0;3
2024-12-24 21:00:00Z;46,40815;0;3
2024-12-24 22:00:00Z;46,39642;0;3
2024-12-24 23:00:00Z;46,43166;0;3
2024-12-25 00:00:00Z;46,69028;0;3
2024-12-25 01:00:00Z;47,06758;0;3
2024-12-25 02:00:00Z;47,55313;0;3
2024-12-25 03:00:00Z;48,24419;0;3
2024-12-25 04:00:00Z;49,27724;0;3
2024-12-25 05:00:00Z;50,56455;0;3
2024-12-25 06:00:00Z;52,23895;0;3
2024-12-25 07:00:00Z;54,34208;0;3
2024-12-25 08:00:00Z;56,88253;0;3
2024-12-25 09:00:00Z;59,80593;0;3
2024-12-25 10:00:00Z;63,13532;0;3
2024-12-25 11:00:00Z;66,93604;0;3
2024-12-25 12:00:00Z;71,0247;0;3
2024-12-25 13:00:00Z;75,50391;0;3
2024-12-25 14:00:00Z;80,2159;0;3
2024-12-25 15:00:00Z;85,4167;0;3
2024-12-25 16:00:00Z;90,83345;0;3
2024-12-25 17:00:00Z;96,91331;0;3
2024-12-25 18:00:00Z;102,8842;0;3
2024-12-25 19:00:00Z;109,039;0;3
2024-12-25 20:00:00Z;115,2508;0;3
2024-12-25 21:00:00Z;121,5127;0;3
2024-12-25 22:00:00Z;127,9836;0;3
2024-12-25 23:00:00Z;134,3979;0;3
2024-12-26 00:00:00Z;140,939;0;3
2024-12-26 01:00:00Z;147,7646;0;3
2024-12-26 02:00:00Z;154,9033;0;3
2024-12-26 03:00:00Z;162,3652;0;3
2024-12-26 04:00:00Z;170,2044;0;3
2024-12-26 05:00:00Z;178,7121;0;3
2024-12-26 06:00:00Z;187,4756;0;3
2024-12-26 07:00:00Z;193,591;0;3
2024-12-26 08:00:00Z;199,6031;0;3
2024-12-26 09:00:00Z;205,8532;0;3
2024-12-26 10:00:00Z;212,1294;0;3
2024-12-26 11:00:00Z;218,2431;0;3
2024-12-26 12:00:00Z;224,1242;0;3
2024-12-26 13:00:00Z;229,5396;0;3
2024-12-26 14:00:00Z;234,4977;0;3
2024-12-26 15:00:00Z;238,8445;0;3
2024-12-26 16:00:00Z;242,5616;0;3
2024-12-26 17:00:00Z;245,713;0;3
2024-12-26 18:00:00Z;248,2409;0;3
2024-12-26 19:00:00Z;250,1973;0;3
2024-12-26 20:00:00Z;251,5392;0;3
2024-12-26 21:00:00Z;252,4162;0;3
2024-12-26 22:00:00Z;252,8685;0;3
2024-12-26 23:00:00Z;252,9371;0;3
2024-12-27 00:00:00Z;252,4162;0;3
2024-12-27 01:00:00Z;251,457;0;3
2024-12-27 02:00:00Z;250,252;0;3
2024-12-27 03:00:00Z;248,8288;0;3
2024-12-27 04:00:00Z;247,2017;0;3
2024-12-27 05:00:00Z;245,4395;0;3
2024-12-27 06:00:00Z;243,461;0;3
2024-12-27 07:00:00Z;241,1986;0;3
2024-12-27 08:00:00Z;238,803;0;3
2024-12-27 09:00:00Z;236,2885;0;3
2024-12-27 10:00:00Z;233,6014;0;3
2024-12-27 11:00:00Z;230,8779;0;3
2024-12-27 12:00:00Z;228,0508;0;3
2024-12-27 13:00:00Z;225,0935;0;3
2024-12-27 14:00:00Z;222,3301;0;3
2024-12-27 15:00:00Z;219,4504;0;3
2024-12-27 16:00:00Z;216,5491;0;3
2024-12-27 17:00:00Z;213,6532;0;3
2024-12-27 18:00:00Z;210,7626;0;3
2024-12-27 19:00:00Z;207,8908;0;3
2024-12-27 20:00:00Z;205,0911;0;3
2024-12-27 21:00:00Z;202,2568;0;3
2024-12-27 22:00:00Z;199,5606;0;3
2024-12-27 23:00:00Z;196,8298;0;3
2024-12-28 00:00:00Z;194,1702;0;3
2024-12-28 01:00:00Z;191,5288;0;3
2024-12-28 02:00:00Z;188,8195;0;3
2024-12-28 03:00:00Z;185,5683;0;3
