#Mestad, 62.17.0, Vannføring, time
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2024-12-17 22:00:00Z;5,176488;0;3
2024-12-17 23:00:00Z;5,109199;0;3
2024-12-18 00:00:00Z;5,069067;0;3
2024-12-18 01:00:00Z;5,082419;0;3
2024-12-18 02:00:00Z;5,258382;0;3
2024-12-18 03:00:00Z;5,550209;0;3
2024-12-18 04:00:00Z;5,895391;0;3
2024-12-18 05:00:00Z;6,391981;0;3
2024-12-18 06:00:00Z;6,864703;0;3
2024-12-18 07:00:00Z;7,380957;0;3
2024-12-18 08:00:00Z;7,867988;0;3
2024-12-18 09:00:00Z;8,199017;0;3
2024-12-18 10:00:00Z;8,508818;0;3
2024-12-18 11:00:00Z;8,992114;0;3
2024-12-18 12:00:00Z;10,13826;0;3
2024-12-18 13:00:00Z;11,71099;0;3
2024-12-18 14:00:00Z;13,68898;0;3
2024-12-18 15:00:00Z;15,67095;0;3
2024-12-18 16:00:00Z;18,52497;0;3
2024-12-18 17:00:00Z;23,1006;0;3
2024-12-18 18:00:00Z;33,19067;0;3
2024-12-18 19:00:00Z;47,22215;0;3
2024-12-18 20:00:00Z;58,77808;0;3
2024-12-18 21:00:00Z;65,71485;0;3
2024-12-18 22:00:00Z;68,72725;0;3
2024-12-18 23:00:00Z;65,5829;0;3
2024-12-19 00:00:00Z;63,34952;0;3
2024-12-19 01:00:00Z;58,87696;0;3
2024-12-19 02:00:00Z;54,15032;0;3
2024-12-19 03:00:00Z;46,81253;0;3
2024-12-19 04:00:00Z;40,92045;0;3
2024-12-19 05:00:00Z;35,11247;0;3
2024-12-19 06:00:00Z;31,30087;0;3
2024-12-19 07:00:00Z;27,47047;0;3
2024-12-19 08:00:00Z;24,78829;0;3
2024-12-19 09:00:00Z;22,18372;0;3
2024-12-19 10:00:00Z;20,1652;0;3
2024-12-19 11:00:00Z;18,62267;0;3
2024-12-19 12:00:00Z;17,76339;0;3
2024-12-19 13:00:00Z;17,17686;0;3
2024-12-19 14:00:00Z;16,4265;0;3
2024-12-19 15:00:00Z;15,44518;0;3
2024-12-19 16:00:00Z;14,692;0;3
2024-12-19 17:00:00Z;13,71917;0;3
2024-12-19 18:00:00Z;12,97151;0;3
2024-12-19 19:00:00Z;12,19555;0;3
2024-12-19 20:00:00Z;11,42027;0;3
2024-12-19 21:00:00Z;10,80294;0;0
2024-12-19 22:00:00Z;10,13271;0;0
2024-12-19 23:00:00Z;9,587193;0;3
2024-12-20 00:00:00Z;8,965034;0;3
2024-12-20 01:00:00Z;8,564642;0;3
2024-12-20 02:00:00Z;8,086053;0;3
2024-12-20 03:00:00Z;7,699054;0;3
2024-12-20 04:00:00Z;7,396978;0;3
2024-12-20 05:00:00Z;7,091735;0;3
2024-12-20 06:00:00Z;6,820734;0;3
2024-12-20 07:00:00Z;6,530656;0;3
2024-12-20 08:00:00Z;6,212649;0;3
2024-12-20 09:00:00Z;5,9635;0;3
2024-12-20 10:00:00Z;5,778021;0;3
2024-12-20 11:00:00Z;5,596832;0;3
2024-12-20 12:00:00Z;5,423469;0;3
2024-12-20 13:00:00Z;5,276268;0;3
2024-12-20 14:00:00Z;5,145092;0;3
2024-12-20 15:00:00Z;5,046865;0;3
2024-12-20 16:00:00Z;4,954371;0;3
2024-12-20 17:00:00Z;4,854243;0;3
2024-12-20 18:00:00Z;4,751032;0;3
2024-12-20 19:00:00Z;4,657686;0;3
2024-12-20 20:00:00Z;4,590531;0;3
2024-12-20 21:00:00Z;4,470426;0;3
2024-12-20 22:00:00Z;4,364249;0;3
2024-12-20 23:00:00Z;4,275946;0;3
2024-12-21 00:00:00Z;4,164682;0;3
2024-12-21 01:00:00Z;4,121577;0;3
2024-12-21 02:00:00Z;4,059396;0;3
2024-12-21 03:00:00Z;4,016918;0;3
2024-12-21 04:00:00Z;3,986232;0;3
2024-12-21 05:00:00Z;3,978579;0;3
2024-12-21 06:00:00Z;3,997711;0;3
2024-12-21 07:00:00Z;4,059404;0;3
2024-12-21 08:00:00Z;4,145238;0;3
2024-12-21 09:00:00Z;4,267895;0;3
2024-12-21 10:00:00Z;4,409004;0;3
2024-12-21 11:00:00Z;4,53231;0;3
2024-12-21 12:00:00Z;4,687459;0;3
2024-12-21 13:00:00Z;4,885093;0;3
2024-12-21 14:00:00Z;5,078026;0;3
2024-12-21 15:00:00Z;5,271976;0;3
2024-12-21 16:00:00Z;5,507564;0;3
2024-12-21 17:00:00Z;5,696379;0;3
2024-12-21 18:00:00Z;5,758717;0;3
2024-12-21 19:00:00Z;5,749084;0;3
2024-12-21 20:00:00Z;5,644003;0;3
2024-12-21 21:00:00Z;5,563441;0;3
2024-12-21 22:00:00Z;5,525882;0;3
2024-12-21 23:00:00Z;5,497736;0;3
2024-12-22 00:00:00Z;5,577939;0;3
2024-12-22 01:00:00Z;5,945006;0;3
2024-12-22 02:00:00Z;6,645001;0;3
2024-12-22 03:00:00Z;7,903319;0;3
2024-12-22 04:00:00Z;9,691662;0;3
2024-12-22 05:00:00Z;11,18056;0;3
2024-12-22 06:00:00Z;11,68585;0;3
2024-12-22 07:00:00Z;11,76067;0;3
2024-12-22 08:00:00Z;11,45577;0;3
2024-12-22 09:00:00Z;11,06776;0;3
2024-12-22 10:00:00Z;10,90947;0;3
2024-12-22 11:00:00Z;10,40185;0;3
2024-12-22 12:00:00Z;9,793943;0;3
2024-12-22 13:00:00Z;9,137852;0;3
2024-12-22 14:00:00Z;8,595838;0;3
2024-12-22 15:00:00Z;8,074363;0;3
2024-12-22 16:00:00Z;7,624704;0;3
2024-12-22 17:00:00Z;7,251724;0;3
2024-12-22 18:00:00Z;6,864043;0;3
2024-12-22 19:00:00Z;6,52535;0;3
2024-12-22 20:00:00Z;6,217924;0;3
2024-12-22 21:00:00Z;5,934029;0;3
2024-12-22 22:00:00Z;5,691963;0;3
2024-12-22 23:00:00Z;5,409885;0;3
2024-12-23 00:00:00Z;5,190248;0;3
2024-12-23 01:00:00Z;4,959208;0;3
2024-12-23 02:00:00Z;4,730003;0;3
2024-12-23 03:00:00Z;4,548987;0;3
2024-12-23 04:00:00Z;4,388778;0;3
2024-12-23 05:00:00Z;4,251904;0;3
2024-12-23 06:00:00Z;4,11008;0;3
2024-12-23 07:00:00Z;3,963447;0;3
2024-12-23 08:00:00Z;3,853755;0;3
2024-12-23 09:00:00Z;3,768258;0;3
2024-12-23 10:00:00Z;3,694727;0;3
2024-12-23 11:00:00Z;3,615111;0;3
2024-12-23 12:00:00Z;3,511527;0;3
2024-12-23 13:00:00Z;3,420395;0;3
2024-12-23 14:00:00Z;3,330719;0;3
2024-12-23 15:00:00Z;3,2593;0;3
2024-12-23 16:00:00Z;3,178954;0;3
2024-12-23 17:00:00Z;3,109629;0;3
2024-12-23 18:00:00Z;3,050992;0;3
2024-12-23 19:00:00Z;2,964405;0;3
2024-12-23 20:00:00Z;2,89796;0;3
2024-12-23 21:00:00Z;2,820317;0;3
2024-12-23 22:00:00Z;2,743875;0;3
2024-12-23 23:00:00Z;2,662695;0;3
2024-12-24 00:00:00Z;2,630064;0;3
2024-12-24 01:00:00Z;2,606529;0;3
2024-12-24 02:00:00Z;2,580179;0;3
2024-12-24 03:00:00Z;2,542473;0;3
2024-12-24 04:00:00Z;2,496453;0;3
2024-12-24 05:00:00Z;2,462306;0;3
2024-12-24 06:00:00Z;2,445334;0;3
2024-12-24 07:00:00Z;2,425629;0;3
2024-12-24 08:00:00Z;2,431243;0;3
2024-12-24 09:00:00Z;2,439688;0;3
2024-12-24 10:00:00Z;2,459466;0;3
2024-12-24 11:00:00Z;2,462289;0;3
2024-12-24 12:00:00Z;2,470809;0;3
2024-12-24 13:00:00Z;2,473639;0;3
2024-12-24 14:00:00Z;2,525363;0;3
2024-12-24 15:00:00Z;2,711555;0;3
2024-12-24 16:00:00Z;3,000516;0;3
2024-12-24 17:00:00Z;3,353287;0;3
2024-12-24 18:00:00Z;3,911435;0;3
2024-12-24 19:00:00Z;4,812587;0;3
2024-12-24 20:00:00Z;6,192487;0;3
2024-12-24 21:00:00Z;7,909098;0;3
2024-12-24 22:00:00Z;9,860057;0;3
2024-12-24 23:00:00Z;11,80413;0;3
2024-12-25 00:00:00Z;13,99867;0;3
2024-12-25 01:00:00Z;16,32088;0;3
2024-12-25 02:00:00Z;19,66514;0;3
2024-12-25 03:00:00Z;23,77347;0;3
2024-12-25 04:00:00Z;28,89042;0;3
2024-12-25 05:00:00Z;33,85716;0;3
2024-12-25 06:00:00Z;39,52307;0;3
2024-12-25 07:00:00Z;43,97063;0;3
2024-12-25 08:00:00Z;50,18599;0;3
2024-12-25 09:00:00Z;56,93148;0;3
2024-12-25 10:00:00Z;62,73448;0;3
2024-12-25 11:00:00Z;66,73744;0;3
2024-12-25 12:00:00Z;69,92388;0;3
2024-12-25 13:00:00Z;69,58362;0;3
2024-12-25 14:00:00Z;70,66756;0;3
2024-12-25 15:00:00Z;70,93903;0;3
2024-12-25 16:00:00Z;72,21179;0;3
2024-12-25 17:00:00Z;70,15804;0;3
2024-12-25 18:00:00Z;70,58871;0;3
2024-12-25 19:00:00Z;69,53718;0;3
2024-12-25 20:00:00Z;66,92812;0;3
2024-12-25 21:00:00Z;65,40628;0;3
2024-12-25 22:00:00Z;62,27757;0;3
2024-12-25 23:00:00Z;62,80549;0;3
2024-12-26 00:00:00Z;65,48649;0;3
2024-12-26 01:00:00Z;72,90141;0;3
2024-12-26 02:00:00Z;78,66882;0;3
2024-12-26 03:00:00Z;86,05698;0;3
2024-12-26 04:00:00Z;89,61473;0;3
2024-12-26 05:00:00Z;91,63274;0;3
2024-12-26 06:00:00Z;87,93068;0;3
2024-12-26 07:00:00Z;84,95103;0;3
2024-12-26 08:00:00Z;80,68571;0;3
2024-12-26 09:00:00Z;76,50186;0;3
2024-12-26 10:00:00Z;69,02697;0;3
2024-12-26 11:00:00Z;61,97526;0;3
2024-12-26 12:00:00Z;56,0675;0;3
2024-12-26 13:00:00Z;49,41787;0;3
2024-12-26 14:00:00Z;45,7066;0;3
2024-12-26 15:00:00Z;43,08898;0;3
2024-12-26 16:00:00Z;39,6516;0;3
2024-12-26 17:00:00Z;37,31697;0;3
2024-12-26 18:00:00Z;34,97704;0;3
2024-12-26 19:00:00Z;32,80305;0;3
2024-12-26 20:00:00Z;30,60396;0;3
2024-12-26 21:00:00Z;28,47275;0;3
2024-12-26 22:00:00Z;25,9336;0;3
2024-12-26 23:00:00Z;24,06517;0;3
2024-12-27 00:00:00Z;21,9443;0;3
2024-12-27 01:00:00Z;20,73658;0;3
2024-12-27 02:00:00Z;19,37134;0;3
2024-12-27 03:00:00Z;18,14864;0;3
2024-12-27 04:00:00Z;16,90198;0;3
2024-12-27 05:00:00Z;16,09679;0;3
2024-12-27 06:00:00Z;15,03853;0;3
2024-12-27 07:00:00Z;14,11378;0;3
2024-12-27 08:00:00Z;13,34068;0;3
2024-12-27 09:00:00Z;12,77195;0;3
2024-12-27 10:00:00Z;12,23322;0;3
2024-12-27 11:00:00Z;11,7988;0;3
2024-12-27 12:00:00Z;11,3379;0;3
2024-12-27 13:00:00Z;11,01715;0;3
2024-12-27 14:00:00Z;10,76619;0;3
2024-12-27 15:00:00Z;10,66693;0;3
2024-12-27 16:00:00Z;10,65282;0;3
2024-12-27 17:00:00Z;10,80177;0;3
2024-12-27 18:00:00Z;10,9809;0;3
2024-12-27 19:00:00Z;10,98802;0;3
2024-12-27 20:00:00Z;11,03852;0;3
2024-12-27 21:00:00Z;11,00247;0;3
2024-12-27 22:00:00Z;11,02414;0;3
2024-12-27 23:00:00Z;10,94489;0;3
2024-12-28 00:00:00Z;10,95203;0;3
2024-12-28 01:00:00Z;11,0169;0;3
2024-12-28 02:00:00Z;11,11821;0;3
2024-12-28 03:00:00Z;11,55326;0;3
2024-12-28 04:00:00Z;12,53984;0;3
2024-12-28 05:00:00Z;14,00743;0;3
2024-12-28 06:00:00Z;15,96931;0;3
2024-12-28 07:00:00Z;18,51125;0;3
2024-12-28 08:00:00Z;22,39073;0;3
2024-12-28 09:00:00Z;26,87613;0;3
2024-12-28 10:00:00Z;30,45579;0;3
2024-12-28 11:00:00Z;33,16661;0;3
2024-12-28 12:00:00Z;37,22264;0;3
2024-12-28 13:00:00Z;42,36474;0;3
2024-12-28 14:00:00Z;47,00499;0;3
2024-12-28 15:00:00Z;52,2968;0;3
2024-12-28 16:00:00Z;57,11792;0;3
2024-12-28 17:00:00Z;62,67257;0;3
2024-12-28 18:00:00Z;67,47115;0;3
2024-12-28 19:00:00Z;67,60386;0;3
2024-12-28 20:00:00Z;64,53374;0;3
2024-12-28 21:00:00Z;59,94495;0;3
2024-12-28 22:00:00Z;53,49823;0;3
2024-12-28 23:00:00Z;47,59101;0;3
2024-12-29 00:00:00Z;43,77512;0;3
2024-12-29 01:00:00Z;40,60244;0;3
2024-12-29 02:00:00Z;38,06221;0;3
2024-12-29 03:00:00Z;35,85346;0;3
2024-12-29 04:00:00Z;33,12798;0;3
2024-12-29 05:00:00Z;31,13289;0;3
2024-12-29 06:00:00Z;31,52231;0;3
2024-12-29 07:00:00Z;34,21845;0;3
2024-12-29 08:00:00Z;36,08997;0;3
2024-12-29 09:00:00Z;33,94422;0;3
2024-12-29 10:00:00Z;30,36179;0;3
2024-12-29 11:00:00Z;26,77427;0;3
2024-12-29 12:00:00Z;23,51353;0;3
2024-12-29 13:00:00Z;21,01138;0;3
2024-12-29 14:00:00Z;19,46681;0;3
2024-12-29 15:00:00Z;18,09774;0;3
2024-12-29 16:00:00Z;17,12809;0;3
2024-12-29 17:00:00Z;16,37181;0;3
2024-12-29 18:00:00Z;15,57989;0;3
2024-12-29 19:00:00Z;14,59664;0;3
2024-12-29 20:00:00Z;13,78492;0;3
2024-12-29 21:00:00Z;12,98892;0;3
2024-12-29 22:00:00Z;12,05021;0;3
2024-12-29 23:00:00Z;11,43393;0;3
2024-12-30 00:00:00Z;10,86683;0;3
2024-12-30 01:00:00Z;10,3185;0;3
2024-12-30 02:00:00Z;9,746716;0;3
2024-12-30 03:00:00Z;9,099648;0;3
2024-12-30 04:00:00Z;8,656844;0;3
2024-12-30 05:00:00Z;8,271523;0;3
2024-12-30 06:00:00Z;7,973101;0;3
2024-12-30 07:00:00Z;7,66447;0;3
2024-12-30 08:00:00Z;7,313092;0;3
2024-12-30 09:00:00Z;7,031144;0;3
2024-12-30 10:00:00Z;6,874123;0;3
2024-12-30 11:00:00Z;6,651024;0;3
2024-12-30 12:00:00Z;6,280704;0;3
2024-12-30 13:00:00Z;6,08079;0;3
2024-12-30 14:00:00Z;5,944035;0;3
2024-12-30 15:00:00Z;5,708075;0;3
2024-12-30 16:00:00Z;5,514945;0;3
2024-12-30 17:00:00Z;5,325778;0;3
2024-12-30 18:00:00Z;5,18148;0;3
2024-12-30 19:00:00Z;5,025743;0;3
2024-12-30 20:00:00Z;4,899323;0;3
2024-12-30 21:00:00Z;4,796164;0;3
2024-12-30 22:00:00Z;4,669015;0;3
2024-12-30 23:00:00Z;4,552052;0;3
2024-12-31 00:00:00Z;4,396193;0;3
2024-12-31 01:00:00Z;4,215009;0;3
2024-12-31 02:00:00Z;4,124584;0;3
2024-12-31 03:00:00Z;4,01994;0;3
2024-12-31 04:00:00Z;3,928174;0;3
2024-12-31 05:00:00Z;3,837828;0;3
2024-12-31 06:00:00Z;3,76337;0;3
2024-12-31 07:00:00Z;3,682579;0;3
2024-12-31 08:00:00Z;3,609982;0;3
2024-12-31 09:00:00Z;3,545453;0;3
2024-12-31 10:00:00Z;3,453209;0;3
2024-12-31 11:00:00Z;3,407754;0;3
2024-12-31 12:00:00Z;3,327848;0;3
2024-12-31 13:00:00Z;3,259083;0;3
2024-12-31 14:00:00Z;3,225124;0;3
2024-12-31 15:00:00Z;3,198063;0;3
2024-12-31 16:00:00Z;3,167884;0;3
2024-12-31 17:00:00Z;3,124486;0;3
2024-12-31 18:00:00Z;3,052088;0;3
2024-12-31 19:00:00Z;2,945322;0;3
2024-12-31 20:00:00Z;2,800697;24;3
2024-12-31 21:00:00Z;2,681066;24;3
2024-12-31 22:00:00Z;2,645152;24;3
2024-12-31 23:00:00Z;2,539716;24;2
2025-01-01 00:00:00Z;2,516501;0;2
2025-01-01 01:00:00Z;2,519381;0;2
2025-01-01 02:00:00Z;2,536647;0;2
2025-01-01 03:00:00Z;2,56563;0;2
2025-01-01 04:00:00Z;2,5831;0;2
2025-01-01 05:00:00Z;2,577258;0;2
2025-01-01 06:00:00Z;2,571431;0;2
2025-01-01 07:00:00Z;2,556907;0;2
2025-01-01 08:00:00Z;2,525134;0;2
2025-01-01 09:00:00Z;2,485071;0;2
2025-01-01 10:00:00Z;2,40619;0;2
2025-01-01 11:00:00Z;2,293417;0;2
2025-01-01 12:00:00Z;2,258166;0;2
2025-01-01 13:00:00Z;2,263539;0;2
2025-01-01 14:00:00Z;2,226135;0;2
2025-01-01 15:00:00Z;2,155036;0;2
2025-01-01 16:00:00Z;2,10838;0;2
2025-01-01 17:00:00Z;2,067479;0;2
2025-01-01 18:00:00Z;2,019629;0;2
2025-01-01 19:00:00Z;1,940486;0;2
2025-01-01 20:00:00Z;1,889558;0;2
2025-01-01 21:00:00Z;1,865606;0;2
2025-01-01 22:00:00Z;1,894408;0;2
2025-01-01 23:00:00Z;1,960085;0;2
2025-01-02 00:00:00Z;2,024586;0;2
2025-01-02 01:00:00Z;2,077696;0;2
2025-01-02 02:00:00Z;2,136809;0;2
2025-01-02 03:00:00Z;2,162803;0;2
2025-01-02 04:00:00Z;2,141976;0;2
2025-01-02 05:00:00Z;2,042639;0;2
2025-01-02 06:00:00Z;1,870988;0;2
2025-01-02 07:00:00Z;1,730764;0;2
2025-01-02 08:00:00Z;1,687697;0;2
2025-01-02 09:00:00Z;1,703439;0;2
2025-01-02 10:00:00Z;1,74431;0;2
2025-01-02 11:00:00Z;1,790327;0;2
2025-01-02 12:00:00Z;1,774151;0;2
2025-01-02 13:00:00Z;1,721526;0;2
2025-01-02 14:00:00Z;1,687741;0;2
2025-01-02 15:00:00Z;1,658756;0;2
2025-01-02 16:00:00Z;1,645498;0;2
2025-01-02 17:00:00Z;1,660982;0;2
2025-01-02 18:00:00Z;1,649971;0;2
2025-01-02 19:00:00Z;1,719464;0;2
2025-01-02 20:00:00Z;1,760291;0;2
2025-01-02 21:00:00Z;1,751106;0;2
2025-01-02 22:00:00Z;1,776444;0;2
2025-01-02 23:00:00Z;1,767251;0;2
2025-01-03 00:00:00Z;1,73057;0;2
2025-01-03 01:00:00Z;1,721481;0;2
2025-01-03 02:00:00Z;1,726082;0;2
2025-01-03 03:00:00Z;1,792732;0;2
2025-01-03 04:00:00Z;1,846633;0;2
2025-01-03 05:00:00Z;1,865606;0;2
2025-01-03 06:00:00Z;1,858465;0;2
2025-01-03 07:00:00Z;1,851339;0;2
2025-01-03 08:00:00Z;1,839522;0;2
2025-01-03 09:00:00Z;1,816003;0;2
2025-01-03 10:00:00Z;1,813665;0;2
2025-01-03 11:00:00Z;1,799745;0;2
2025-01-03 12:00:00Z;1,666076;0;2
2025-01-03 13:00:00Z;1,5336;0;2
2025-01-03 14:00:00Z;1,510303;0;2
2025-01-03 15:00:00Z;1,51239;0;2
2025-01-03 16:00:00Z;1,516585;0;2
2025-01-03 17:00:00Z;1,525005;0;2
2025-01-03 18:00:00Z;1,58678;0;2
2025-01-03 19:00:00Z;1,630213;0;2
2025-01-03 20:00:00Z;1,678772;0;2
2025-01-03 21:00:00Z;1,68102;0;2
2025-01-03 22:00:00Z;1,617234;0;2
2025-01-03 23:00:00Z;1,543998;0;2
2025-01-04 00:00:00Z;1,539773;0;2
2025-01-04 01:00:00Z;1,471117;0;2
2025-01-04 02:00:00Z;1,410133;0;2
2025-01-04 03:00:00Z;1,388205;0;2
2025-01-04 04:00:00Z;1,388198;0;2
2025-01-04 05:00:00Z;1,380285;0;2
2025-01-04 06:00:00Z;1,3724;0;2
2025-01-04 07:00:00Z;1,370434;0;2
2025-01-04 08:00:00Z;1,364543;0;2
2025-01-04 09:00:00Z;1,358667;0;2
2025-01-04 10:00:00Z;1,352811;0;2
2025-01-04 11:00:00Z;1,345025;0;2
2025-01-04 12:00:00Z;1,339204;0;2
2025-01-04 13:00:00Z;1,339211;0;2
2025-01-04 14:00:00Z;1,327605;0;2
2025-01-04 15:00:00Z;1,319917;0;2
2025-01-04 16:00:00Z;1,310332;0;2
2025-01-04 17:00:00Z;1,298893;0;2
2025-01-04 18:00:00Z;1,312319;0;2
2025-01-04 19:00:00Z;1,382434;0;2
2025-01-04 20:00:00Z;1,442416;0;2
2025-01-04 21:00:00Z;1,489527;0;2
2025-01-04 22:00:00Z;1,518716;0;2
2025-01-04 23:00:00Z;1,552454;0;2
2025-01-05 00:00:00Z;1,575954;0;2
2025-01-05 01:00:00Z;1,606136;0;2
2025-01-05 02:00:00Z;1,630132;0;2
2025-01-05 03:00:00Z;1,649912;0;2
2025-01-05 04:00:00Z;1,674313;0;2
2025-01-05 05:00:00Z;1,698921;0;2
2025-01-05 06:00:00Z;1,726052;0;2
2025-01-05 07:00:00Z;1,758013;0;2
2025-01-05 08:00:00Z;1,794994;0;2
2025-01-05 09:00:00Z;1,834832;0;2
2025-01-05 10:00:00Z;1,889596;0;2
2025-01-05 11:00:00Z;1,965065;0;2
2025-01-05 12:00:00Z;2,075409;0;2
2025-01-05 13:00:00Z;2,162819;0;2
2025-01-05 14:00:00Z;2,157581;0;2
2025-01-05 15:00:00Z;2,181164;0;2
2025-01-05 16:00:00Z;2,220778;0;2
2025-01-05 17:00:00Z;2,250139;0;2
2025-01-05 18:00:00Z;2,295944;0;2
2025-01-05 19:00:00Z;2,331387;0;2
2025-01-05 20:00:00Z;2,375459;0;2
2025-01-05 21:00:00Z;2,408827;0;2
2025-01-05 22:00:00Z;2,431251;0;2
2025-01-05 23:00:00Z;2,445326;0;2
2025-01-06 00:00:00Z;2,465129;0;2
2025-01-06 01:00:00Z;2,479327;0;2
2025-01-06 02:00:00Z;2,48787;0;2
2025-01-06 03:00:00Z;2,490726;0;2
2025-01-06 04:00:00Z;2,496437;0;2
2025-01-06 05:00:00Z;2,476487;0;2
2025-01-06 06:00:00Z;2,453804;0;2
2025-01-06 07:00:00Z;2,425661;0;2
2025-01-06 08:00:00Z;2,375459;0;2
2025-01-06 09:00:00Z;2,317787;0;2
2025-01-06 10:00:00Z;2,236905;0;2
2025-01-06 11:00:00Z;2,113884;0;2
2025-01-06 12:00:00Z;1,946148;0;2
2025-01-06 13:00:00Z;1,696087;0;2
2025-01-06 14:00:00Z;1,463763;0;2
2025-01-06 15:00:00Z;1,284501;0;2
2025-01-06 16:00:00Z;1,171971;0;2
2025-01-06 17:00:00Z;1,105375;0;2
2025-01-06 18:00:00Z;1,064515;0;2
2025-01-06 19:00:00Z;1,042842;0;2
2025-01-06 20:00:00Z;1,026299;0;2
2025-01-06 21:00:00Z;1,02302;0;2
2025-01-06 22:00:00Z;1,019747;0;2
2025-01-06 23:00:00Z;1,008346;0;2
2025-01-07 00:00:00Z;1,003479;0;2
2025-01-07 01:00:00Z;0,998638;0;2
2025-01-07 02:00:00Z;0,9905826;0;2
2025-01-07 03:00:00Z;0,9873746;0;2
2025-01-07 04:00:00Z;0,9714451;0;2
2025-01-07 05:00:00Z;0,9635193;0;2
2025-01-07 06:00:00Z;0,9682631;0;2
2025-01-07 07:00:00Z;0,9698445;0;2
2025-01-07 08:00:00Z;0,9698445;0;2
2025-01-07 09:00:00Z;0,9746077;0;2
2025-01-07 10:00:00Z;0,9841796;0;2
2025-01-07 11:00:00Z;0,9921962;0;2
2025-01-07 12:00:00Z;1,008366;0;2
2025-01-07 13:00:00Z;1,026299;0;2
2025-01-07 14:00:00Z;1,01976;0;2
2025-01-07 15:00:00Z;1,006719;0;2
2025-01-07 16:00:00Z;1,000245;0;2
2025-01-07 17:00:00Z;0,9970179;0;2
2025-01-07 18:00:00Z;0,9970179;0;2
2025-01-07 19:00:00Z;0,9970179;0;2
2025-01-07 20:00:00Z;1,014866;0;2
2025-01-07 21:00:00Z;1,003492;0;2
2025-01-07 22:00:00Z;0,9794099;0;2
2025-01-07 23:00:00Z;0,9682631;0;2
2025-01-08 00:00:00Z;0,9666883;0;2
2025-01-08 01:00:00Z;1,011756;0;2
2025-01-08 02:00:00Z;1,066247;0;2
2025-01-08 03:00:00Z;1,105295;0;2
2025-01-08 04:00:00Z;1,134775;0;2
2025-01-08 05:00:00Z;1,164711;0;2
2025-01-08 06:00:00Z;1,200608;0;2
2025-01-08 07:00:00Z;1,231582;0;2
2025-01-08 08:00:00Z;1,255651;0;2
2025-01-08 09:00:00Z;1,283753;0;2
2025-01-08 10:00:00Z;1,31227;0;2
2025-01-08 11:00:00Z;1,341156;0;2
2025-01-08 12:00:00Z;1,366531;0;2
2025-01-08 13:00:00Z;1,386225;0;2
2025-01-08 14:00:00Z;1,408118;0;2
2025-01-08 15:00:00Z;1,430209;0;2
2025-01-08 16:00:00Z;1,452536;0;2
2025-01-08 17:00:00Z;1,4792;0;2
2025-01-08 18:00:00Z;1,506143;0;2
2025-01-08 19:00:00Z;1,529179;0;2
2025-01-08 20:00:00Z;1,550324;0;2
2025-01-08 21:00:00Z;1,569512;0;2
2025-01-08 22:00:00Z;1,588831;0;2
2025-01-08 23:00:00Z;1,606136;0;2
2025-01-09 00:00:00Z;1,617007;0;2
2025-01-09 01:00:00Z;1,636706;0;2
2025-01-09 02:00:00Z;1,656552;0;2
2025-01-09 03:00:00Z;1,678772;0;2
2025-01-09 04:00:00Z;1,70568;0;2
2025-01-09 05:00:00Z;1,73057;0;2
2025-01-09 06:00:00Z;1,755706;0;2
2025-01-09 07:00:00Z;1,776421;0;2
2025-01-09 08:00:00Z;1,787997;0;2
2025-01-09 09:00:00Z;1,801954;0;2
2025-01-09 10:00:00Z;1,811297;0;2
2025-01-09 11:00:00Z;1,818325;0;2
2025-01-09 12:00:00Z;1,808959;0;2
2025-01-09 13:00:00Z;1,813635;0;2
2025-01-09 14:00:00Z;1,813635;0;2
2025-01-09 15:00:00Z;1,813635;0;2
2025-01-09 16:00:00Z;1,806622;0;2
2025-01-09 17:00:00Z;1,806622;0;2
2025-01-09 18:00:00Z;1,813635;0;2
2025-01-09 19:00:00Z;1,811297;0;2
2025-01-09 20:00:00Z;1,804284;0;2
2025-01-09 21:00:00Z;1,801954;0;2
2025-01-09 22:00:00Z;1,799624;0;2
2025-01-09 23:00:00Z;1,799624;0;2
2025-01-10 00:00:00Z;1,801954;0;2
2025-01-10 01:00:00Z;1,794972;0;2
2025-01-10 02:00:00Z;1,778729;0;2
2025-01-10 03:00:00Z;1,769491;0;2
2025-01-10 04:00:00Z;1,757991;0;2
2025-01-10 05:00:00Z;1,741958;0;2
2025-01-10 06:00:00Z;1,735117;0;2
2025-01-10 07:00:00Z;1,737395;0;2
2025-01-10 08:00:00Z;1,728292;0;2
2025-01-10 09:00:00Z;1,712438;0;2
2025-01-10 10:00:00Z;1,692193;0;2
2025-01-10 11:00:00Z;1,658778;0;2
2025-01-10 12:00:00Z;1,617051;0;2
2025-01-10 13:00:00Z;1,573823;0;2
2025-01-10 14:00:00Z;1,537636;0;2
2025-01-10 15:00:00Z;1,514506;0;2
2025-01-10 16:00:00Z;1,483309;0;2
2025-01-10 17:00:00Z;1,470945;0;2
2025-01-10 18:00:00Z;1,454565;0;2
2025-01-10 19:00:00Z;1,440322;0;2
2025-01-10 20:00:00Z;1,426179;0;2
2025-01-10 21:00:00Z;1,414114;0;2
2025-01-10 22:00:00Z;1,394159;0;2
2025-01-10 23:00:00Z;1,380299;0;2
2025-01-11 00:00:00Z;1,364543;0;2
2025-01-11 01:00:00Z;1,356715;0;2
