#Evangervatn, 62.115.0, Vannstand, time
Tidspunkt;Vannstand (m);Korrigert;Kontrollert
2025-04-01 04:00:00Z;8,654255;0;2
2025-04-01 05:00:00Z;8,647507;0;2
2025-04-01 06:00:00Z;8,638134;0;2
2025-04-01 07:00:00Z;8,629505;0;2
2025-04-01 08:00:00Z;8,624002;0;2
2025-04-01 09:00:00Z;8,618629;0;2
2025-04-01 10:00:00Z;8,610634;0;2
2025-04-01 11:00:00Z;8,599518;0;2
2025-04-01 12:00:00Z;8,585023;0;2
2025-04-01 13:00:00Z;8,570765;0;2
2025-04-01 14:00:00Z;8,561256;0;2
2025-04-01 15:00:00Z;8,554877;0;2
2025-04-01 16:00:00Z;8,55425;0;2
2025-04-01 17:00:00Z;8,555875;0;2
2025-04-01 18:00:00Z;8,557125;0;2
2025-04-01 19:00:00Z;8,558875;0;2
2025-04-01 20:00:00Z;8,559626;0;2
2025-04-01 21:00:00Z;8,558375;0;2
2025-04-01 22:00:00Z;8,55875;0;2
2025-04-01 23:00:00Z;8,55775;0;2
2025-04-02 00:00:00Z;8,554876;0;2
2025-04-02 01:00:00Z;8,551002;0;2
2025-04-02 02:00:00Z;8,547376;0;2
2025-04-02 03:00:00Z;8,545626;0;2
2025-04-02 04:00:00Z;8,542002;0;2
2025-04-02 05:00:00Z;8,538126;0;2
2025-04-02 06:00:00Z;8,534752;0;2
2025-04-02 07:00:00Z;8,530127;0;2
2025-04-02 08:00:00Z;8,526002;0;2
2025-04-02 09:00:00Z;8,521628;0;2
2025-04-02 10:00:00Z;8,514633;0;2
2025-04-02 11:00:00Z;8,505383;0;2
2025-04-02 12:00:00Z;8,497757;0;2
2025-04-02 13:00:00Z;8,489257;0;2
2025-04-02 14:00:00Z;8,481757;0;2
2025-04-02 15:00:00Z;8,47276;0;2
2025-04-02 16:00:00Z;8,463506;0;2
2025-04-02 17:00:00Z;8,463879;0;2
2025-04-02 18:00:00Z;8,470881;0;2
2025-04-02 19:00:00Z;8,478005;0;2
2025-04-02 20:00:00Z;8,484879;0;2
2025-04-02 21:00:00Z;8,49113;0;2
2025-04-02 22:00:00Z;8,497754;0;2
2025-04-02 23:00:00Z;8,503003;0;2
2025-04-03 00:00:00Z;8,50838;0;2
2025-04-03 01:00:00Z;8,515003;0;2
2025-04-03 02:00:00Z;8,51625;0;2
2025-04-03 03:00:00Z;8,51775;0;2
2025-04-03 04:00:00Z;8,518;0;2
2025-04-03 05:00:00Z;8,518;0;2
2025-04-03 06:00:00Z;8,518;0;2
2025-04-03 07:00:00Z;8,517875;0;2
2025-04-03 08:00:00Z;8,517375;0;2
2025-04-03 09:00:00Z;8,518375;0;2
2025-04-03 10:00:00Z;8,515876;0;2
2025-04-03 11:00:00Z;8,51076;0;2
2025-04-03 12:00:00Z;8,497036;0;2
2025-04-03 13:00:00Z;8,476666;0;2
2025-04-03 14:00:00Z;8,461139;0;2
2025-04-03 15:00:00Z;8,459877;0;2
2025-04-03 16:00:00Z;8,466509;0;2
2025-04-03 17:00:00Z;8,476761;0;2
2025-04-03 18:00:00Z;8,485757;0;2
2025-04-03 19:00:00Z;8,493257;0;2
2025-04-03 20:00:00Z;8,501757;0;2
2025-04-03 21:00:00Z;8,508754;0;2
2025-04-03 22:00:00Z;8,513501;0;2
2025-04-03 23:00:00Z;8,515;0;2
2025-04-04 00:00:00Z;8,515875;0;2
2025-04-04 01:00:00Z;8,516376;0;2
2025-04-04 02:00:00Z;8,518625;0;2
2025-04-04 03:00:00Z;8,519376;0;2
2025-04-04 04:00:00Z;8,521626;0;2
2025-04-04 05:00:00Z;8,52225;0;2
2025-04-04 06:00:00Z;8,524;0;2
2025-04-04 07:00:00Z;8,525375;0;2
2025-04-04 08:00:00Z;8,523376;0;2
2025-04-04 09:00:00Z;8,523;0;2
2025-04-04 10:00:00Z;8,52275;0;2
2025-04-04 11:00:00Z;8,521501;0;2
2025-04-04 12:00:00Z;8,52225;0;2
2025-04-04 13:00:00Z;8,517266;0;2
2025-04-04 14:00:00Z;8,501528;0;2
2025-04-04 15:00:00Z;8,488885;0;2
2025-04-04 16:00:00Z;8,488502;0;2
2025-04-04 17:00:00Z;8,492626;0;2
2025-04-04 18:00:00Z;8,494625;0;2
2025-04-04 19:00:00Z;8,494626;0;2
2025-04-04 20:00:00Z;8,497501;0;2
2025-04-04 21:00:00Z;8,498376;0;2
2025-04-04 22:00:00Z;8,500626;0;2
2025-04-04 23:00:00Z;8,50125;0;2
2025-04-05 00:00:00Z;8,502625;0;2
2025-04-05 01:00:00Z;8,502501;0;2
2025-04-05 02:00:00Z;8,504625;0;2
2025-04-05 03:00:00Z;8,505;0;2
2025-04-05 04:00:00Z;8,505;0;2
2025-04-05 05:00:00Z;8,505;0;2
2025-04-05 06:00:00Z;8,504875;0;2
2025-04-05 07:00:00Z;8,504;0;2
2025-04-05 08:00:00Z;8,503;0;2
2025-04-05 09:00:00Z;8,501252;0;2
2025-04-05 10:00:00Z;8,495005;0;2
2025-04-05 11:00:00Z;8,488877;0;2
2025-04-05 12:00:00Z;8,486259;0;2
2025-04-05 13:00:00Z;8,473528;0;2
2025-04-05 14:00:00Z;8,456282;0;2
2025-04-05 15:00:00Z;8,441017;0;2
2025-04-05 16:00:00Z;8,433629;0;2
2025-04-05 17:00:00Z;8,43738;0;2
2025-04-05 18:00:00Z;8,44463;0;2
2025-04-05 19:00:00Z;8,449501;0;2
2025-04-05 20:00:00Z;8,45075;0;2
2025-04-05 21:00:00Z;8,450125;0;2
2025-04-05 22:00:00Z;8,45;0;2
2025-04-05 23:00:00Z;8,450125;0;2
2025-04-06 00:00:00Z;8,450625;0;2
2025-04-06 01:00:00Z;8,44925;0;2
2025-04-06 02:00:00Z;8,449;0;2
2025-04-06 03:00:00Z;8,448501;0;2
2025-04-06 04:00:00Z;8,445127;0;2
2025-04-06 05:00:00Z;8,442126;0;2
2025-04-06 06:00:00Z;8,440001;0;2
2025-04-06 07:00:00Z;8,438375;0;2
2025-04-06 08:00:00Z;8,438375;0;2
2025-04-06 09:00:00Z;8,435626;0;2
2025-04-06 10:00:00Z;8,435126;0;2
2025-04-06 11:00:00Z;8,430253;0;2
2025-04-06 12:00:00Z;8,42538;0;2
2025-04-06 13:00:00Z;8,417257;0;2
2025-04-06 14:00:00Z;8,410752;0;2
2025-04-06 15:00:00Z;8,408377;0;2
2025-04-06 16:00:00Z;8,403129;0;2
2025-04-06 17:00:00Z;8,398501;0;2
2025-04-06 18:00:00Z;8,397501;0;2
2025-04-06 19:00:00Z;8,399625;0;2
2025-04-06 20:00:00Z;8,400125;0;2
2025-04-06 21:00:00Z;8,401125;0;2
2025-04-06 22:00:00Z;8,403251;0;2
2025-04-06 23:00:00Z;8,406126;0;2
2025-04-07 00:00:00Z;8,403876;0;2
2025-04-07 01:00:00Z;8,400002;0;2
2025-04-07 02:00:00Z;8,396501;0;2
2025-04-07 03:00:00Z;8,396125;0;2
2025-04-07 04:00:00Z;8,39675;0;2
2025-04-07 05:00:00Z;8,396;0;2
2025-04-07 06:00:00Z;8,395;0;2
2025-04-07 07:00:00Z;8,394;0;2
2025-04-07 08:00:00Z;8,392751;0;2
2025-04-07 09:00:00Z;8,38876;0;2
2025-04-07 10:00:00Z;8,376526;0;2
2025-04-07 11:00:00Z;8,360156;0;2
2025-04-07 12:00:00Z;8,344276;0;2
2025-04-07 13:00:00Z;8,33027;0;2
2025-04-07 14:00:00Z;8,319383;0;2
2025-04-07 15:00:00Z;8,317626;0;2
2025-04-07 16:00:00Z;8,321128;0;2
2025-04-07 17:00:00Z;8,326632;0;2
2025-04-07 18:00:00Z;8,335886;0;2
2025-04-07 19:00:00Z;8,344758;0;2
2025-04-07 20:00:00Z;8,35188;0;2
2025-04-07 21:00:00Z;8,35813;0;2
2025-04-07 22:00:00Z;8,364503;0;2
2025-04-07 23:00:00Z;8,367625;0;2
2025-04-08 00:00:00Z;8,368376;0;2
2025-04-08 01:00:00Z;8,37075;0;2
2025-04-08 02:00:00Z;8,372375;0;2
2025-04-08 03:00:00Z;8,375876;0;2
2025-04-08 04:00:00Z;8,379001;0;2
2025-04-08 05:00:00Z;8,382126;0;2
2025-04-08 06:00:00Z;8,385626;0;2
2025-04-08 07:00:00Z;8,387125;0;2
2025-04-08 08:00:00Z;8,38875;0;2
2025-04-08 09:00:00Z;8,389;0;2
2025-04-08 10:00:00Z;8,388376;0;2
2025-04-08 11:00:00Z;8,383506;0;2
2025-04-08 12:00:00Z;8,375505;0;2
2025-04-08 13:00:00Z;8,370003;0;2
2025-04-08 14:00:00Z;8,366001;0;2
2025-04-08 15:00:00Z;8,368378;0;2
2025-04-08 16:00:00Z;8,373377;0;2
2025-04-08 17:00:00Z;8,375752;0;2
2025-04-08 18:00:00Z;8,381629;0;2
2025-04-08 19:00:00Z;8,385626;0;2
2025-04-08 20:00:00Z;8,387125;0;2
2025-04-08 21:00:00Z;8,389;0;2
2025-04-08 22:00:00Z;8,390251;0;2
2025-04-08 23:00:00Z;8,387751;0;2
2025-04-09 00:00:00Z;8,38875;0;2
2025-04-09 01:00:00Z;8,38925;0;2
2025-04-09 02:00:00Z;8,39075;0;2
2025-04-09 03:00:00Z;8,3915;0;2
2025-04-09 04:00:00Z;8,394627;0;2
2025-04-09 05:00:00Z;8,396;0;2
2025-04-09 06:00:00Z;8,397125;0;2
2025-04-09 07:00:00Z;8,398625;0;2
2025-04-09 08:00:00Z;8,396632;0;2
2025-04-09 09:00:00Z;8,385276;0;2
2025-04-09 10:00:00Z;8,369395;0;2
2025-04-09 11:00:00Z;8,360758;0;2
2025-04-09 12:00:00Z;8,352382;0;2
2025-04-09 13:00:00Z;8,347002;0;2
2025-04-09 14:00:00Z;8,348125;0;2
2025-04-09 15:00:00Z;8,351755;0;2
2025-04-09 16:00:00Z;8,359883;0;2
2025-04-09 17:00:00Z;8,368008;0;2
2025-04-09 18:00:00Z;8,375756;0;2
2025-04-09 19:00:00Z;8,382004;0;2
2025-04-09 20:00:00Z;8,388129;0;2
2025-04-09 21:00:00Z;8,394754;0;2
2025-04-09 22:00:00Z;8,399752;0;2
2025-04-09 23:00:00Z;8,403126;0;2
2025-04-10 00:00:00Z;8,407126;0;2
2025-04-10 01:00:00Z;8,411501;0;2
2025-04-10 02:00:00Z;8,413;0;2
2025-04-10 03:00:00Z;8,414;0;2
2025-04-10 04:00:00Z;8,414875;0;2
2025-04-10 05:00:00Z;8,41525;0;2
2025-04-10 06:00:00Z;8,417251;0;2
2025-04-10 07:00:00Z;8,420751;0;2
2025-04-10 08:00:00Z;8,422875;0;2
2025-04-10 09:00:00Z;8,423875;0;2
2025-04-10 10:00:00Z;8,424;0;2
2025-04-10 11:00:00Z;8,42375;0;2
2025-04-10 12:00:00Z;8,422376;0;2
2025-04-10 13:00:00Z;8,421754;0;2
2025-04-10 14:00:00Z;8,415129;0;2
2025-04-10 15:00:00Z;8,414626;0;2
2025-04-10 16:00:00Z;8,418376;0;2
2025-04-10 17:00:00Z;8,41925;0;2
2025-04-10 18:00:00Z;8,421125;0;2
2025-04-10 19:00:00Z;8,424252;0;2
2025-04-10 20:00:00Z;8,428877;0;2
2025-04-10 21:00:00Z;8,432251;0;2
2025-04-10 22:00:00Z;8,430253;0;2
2025-04-10 23:00:00Z;8,422759;0;2
2025-04-11 00:00:00Z;8,413012;0;2
2025-04-11 01:00:00Z;8,403011;0;2
2025-04-11 02:00:00Z;8,393011;0;2
2025-04-11 03:00:00Z;8,384881;0;2
2025-04-11 04:00:00Z;8,389263;0;2
2025-04-11 05:00:00Z;8,403152;0;2
2025-04-11 06:00:00Z;8,419028;0;2
2025-04-11 07:00:00Z;8,434775;0;2
2025-04-11 08:00:00Z;8,44839;0;2
2025-04-11 09:00:00Z;8,456879;0;2
2025-04-11 10:00:00Z;8,456879;0;2
2025-04-11 11:00:00Z;8,448761;0;2
2025-04-11 12:00:00Z;8,438385;0;2
2025-04-11 13:00:00Z;8,429883;0;2
2025-04-11 14:00:00Z;8,422754;0;2
2025-04-11 15:00:00Z;8,427643;0;2
2025-04-11 16:00:00Z;8,443909;0;2
2025-04-11 17:00:00Z;8,461795;0;2
2025-04-11 18:00:00Z;8,484184;0;2
2025-04-11 19:00:00Z;8,507806;0;2
2025-04-11 20:00:00Z;8,530305;0;2
2025-04-11 21:00:00Z;8,554442;0;2
2025-04-11 22:00:00Z;8,580437;0;2
2025-04-11 23:00:00Z;8,602286;0;2
2025-04-12 00:00:00Z;8,619279;0;2
2025-04-12 01:00:00Z;8,636906;0;2
2025-04-12 02:00:00Z;8,653018;0;2
2025-04-12 03:00:00Z;8,662882;0;2
2025-04-12 04:00:00Z;8,670378;0;2
2025-04-12 05:00:00Z;8,675006;0;2
2025-04-12 06:00:00Z;8,684382;0;2
2025-04-12 07:00:00Z;8,690251;0;2
2025-04-12 08:00:00Z;8,691376;0;2
2025-04-12 09:00:00Z;8,693376;0;2
2025-04-12 10:00:00Z;8,692125;0;2
2025-04-12 11:00:00Z;8,69075;0;2
2025-04-12 12:00:00Z;8,687006;0;2
2025-04-12 13:00:00Z;8,677259;0;2
2025-04-12 14:00:00Z;8,669128;0;2
2025-04-12 15:00:00Z;8,668878;0;2
2025-04-12 16:00:00Z;8,674879;0;2
2025-04-12 17:00:00Z;8,680878;0;2
2025-04-12 18:00:00Z;8,685877;0;2
2025-04-12 19:00:00Z;8,690126;0;2
2025-04-12 20:00:00Z;8,694751;0;2
2025-04-12 21:00:00Z;8,698126;0;2
2025-04-12 22:00:00Z;8,702127;0;2
2025-04-12 23:00:00Z;8,707003;0;2
2025-04-13 00:00:00Z;8,711626;0;2
2025-04-13 01:00:00Z;8,713126;0;2
2025-04-13 02:00:00Z;8,709251;0;2
2025-04-13 03:00:00Z;8,705876;0;2
2025-04-13 04:00:00Z;8,702002;0;2
2025-04-13 05:00:00Z;8,696759;0;2
2025-04-13 06:00:00Z;8,683648;0;2
2025-04-13 07:00:00Z;8,667274;0;2
2025-04-13 08:00:00Z;8,651898;0;2
2025-04-13 09:00:00Z;8,636643;0;2
2025-04-13 10:00:00Z;8,624764;0;2
2025-04-13 11:00:00Z;8,612513;0;2
2025-04-13 12:00:00Z;8,603381;0;2
2025-04-13 13:00:00Z;8,596879;0;2
2025-04-13 14:00:00Z;8,591002;0;2
2025-04-13 15:00:00Z;8,592886;0;2
2025-04-13 16:00:00Z;8,608041;0;2
2025-04-13 17:00:00Z;8,631184;0;2
2025-04-13 18:00:00Z;8,656571;0;2
2025-04-13 19:00:00Z;8,685465;0;2
2025-04-13 20:00:00Z;8,717906;0;2
2025-04-13 21:00:00Z;8,750371;0;2
2025-04-13 22:00:00Z;8,774647;0;2
2025-04-13 23:00:00Z;8,789634;0;2
2025-04-14 00:00:00Z;8,801761;0;2
2025-04-14 01:00:00Z;8,817261;0;2
2025-04-14 02:00:00Z;8,829761;0;2
2025-04-14 03:00:00Z;8,84526;0;2
2025-04-14 04:00:00Z;8,85839;0;2
2025-04-14 05:00:00Z;8,879275;0;2
2025-04-14 06:00:00Z;8,902901;0;2
2025-04-14 07:00:00Z;8,925017;0;2
2025-04-14 08:00:00Z;8,940885;0;2
2025-04-14 09:00:00Z;8,95413;0;2
2025-04-14 10:00:00Z;8,961126;0;2
2025-04-14 11:00:00Z;8,962875;0;2
2025-04-14 12:00:00Z;8,969002;0;2
2025-04-14 13:00:00Z;8,975126;0;2
2025-04-14 14:00:00Z;8,976;0;2
2025-04-14 15:00:00Z;8,976;0;2
2025-04-14 16:00:00Z;8,976375;0;2
2025-04-14 17:00:00Z;8,978625;0;2
2025-04-14 18:00:00Z;8,978126;0;2
2025-04-14 19:00:00Z;8,972252;0;2
2025-04-14 20:00:00Z;8,967376;0;2
2025-04-14 21:00:00Z;8,965125;0;2
2025-04-14 22:00:00Z;8,963625;0;2
2025-04-14 23:00:00Z;8,959751;0;2
2025-04-15 00:00:00Z;8,953753;0;2
2025-04-15 01:00:00Z;8,945878;0;2
2025-04-15 02:00:00Z;8,937004;0;2
2025-04-15 03:00:00Z;8,928503;0;2
2025-04-15 04:00:00Z;8,923376;0;2
2025-04-15 05:00:00Z;8,921124;0;2
2025-04-15 06:00:00Z;8,919625;0;2
2025-04-15 07:00:00Z;8,915627;0;2
2025-04-15 08:00:00Z;8,909502;0;2
2025-04-15 09:00:00Z;8,904506;0;2
2025-04-15 10:00:00Z;8,890513;0;2
2025-04-15 11:00:00Z;8,872017;0;2
2025-04-15 12:00:00Z;8,855008;0;2
2025-04-15 13:00:00Z;8,848754;0;2
2025-04-15 14:00:00Z;8,838379;0;2
2025-04-15 15:00:00Z;8,834875;0;2
2025-04-15 16:00:00Z;8,832001;0;2
2025-04-15 17:00:00Z;8,82925;0;2
2025-04-15 18:00:00Z;8,828125;0;2
2025-04-15 19:00:00Z;8,826753;0;2
2025-04-15 20:00:00Z;8,819002;0;2
2025-04-15 21:00:00Z;8,81575;0;2
2025-04-15 22:00:00Z;8,811378;0;2
2025-04-15 23:00:00Z;8,802755;0;2
2025-04-16 00:00:00Z;8,793753;0;2
2025-04-16 01:00:00Z;8,794625;0;2
2025-04-16 02:00:00Z;8,7945;0;2
2025-04-16 03:00:00Z;8,791876;0;2
2025-04-16 04:00:00Z;8,795003;0;2
2025-04-16 05:00:00Z;8,805635;0;2
2025-04-16 06:00:00Z;8,8224;0;2
2025-04-16 07:00:00Z;8,845895;0;2
2025-04-16 08:00:00Z;8,85964;0;2
2025-04-16 09:00:00Z;8,880395;0;2
2025-04-16 10:00:00Z;8,898513;0;2
2025-04-16 11:00:00Z;8,91326;0;2
2025-04-16 12:00:00Z;8,929767;0;2
2025-04-16 13:00:00Z;8,9514;0;2
2025-04-16 14:00:00Z;8,976406;0;2
2025-04-16 15:00:00Z;9,004033;0;2
2025-04-16 16:00:00Z;9,03178;0;2
2025-04-16 17:00:00Z;9,058153;0;2
2025-04-16 18:00:00Z;9,084904;0;2
2025-04-16 19:00:00Z;9,111405;0;2
2025-04-16 20:00:00Z;9,139402;0;2
2025-04-16 21:00:00Z;9,16377;0;2
2025-04-16 22:00:00Z;9,185264;0;2
2025-04-16 23:00:00Z;9,202135;0;2
2025-04-17 00:00:00Z;9,218132;0;2
2025-04-17 01:00:00Z;9,22938;0;2
2025-04-17 02:00:00Z;9,242885;0;2
2025-04-17 03:00:00Z;9,261889;0;2
2025-04-17 04:00:00Z;9,282019;0;2
2025-04-17 05:00:00Z;9,307018;0;2
2025-04-17 06:00:00Z;9,327138;0;2
2025-04-17 07:00:00Z;9,34626;0;2
2025-04-17 08:00:00Z;9,361383;0;2
2025-04-17 09:00:00Z;9,377131;0;2
2025-04-17 10:00:00Z;9,386751;0;2
2025-04-17 11:00:00Z;9,3885;0;2
2025-04-17 12:00:00Z;9,391251;0;2
2025-04-17 13:00:00Z;9,391252;0;2
2025-04-17 14:00:00Z;9,398002;0;2
2025-04-17 15:00:00Z;9,406378;0;2
2025-04-17 16:00:00Z;9,416002;0;2
2025-04-17 17:00:00Z;9,419875;0;2
2025-04-17 18:00:00Z;9,422626;0;2
2025-04-17 19:00:00Z;9,428751;0;2
2025-04-17 20:00:00Z;9,433625;0;2
2025-04-17 21:00:00Z;9,43575;0;2
2025-04-17 22:00:00Z;9,435875;0;2
2025-04-17 23:00:00Z;9,43525;0;2
2025-04-18 00:00:00Z;9,435375;0;2
2025-04-18 01:00:00Z;9,432125;0;2
2025-04-18 02:00:00Z;9,428626;0;2
2025-04-18 03:00:00Z;9,423251;0;2
2025-04-18 04:00:00Z;9,418501;0;2
2025-04-18 05:00:00Z;9,411002;0;2
2025-04-18 06:00:00Z;9,403377;0;2
2025-04-18 07:00:00Z;9,397751;0;2
2025-04-18 08:00:00Z;9,391127;0;2
2025-04-18 09:00:00Z;9,384751;0;2
2025-04-18 10:00:00Z;9,37588;0;2
2025-04-18 11:00:00Z;9,360258;0;2
2025-04-18 12:00:00Z;9,345132;0;2
2025-04-18 13:00:00Z;9,330882;0;2
2025-04-18 14:00:00Z;9,317004;0;2
2025-04-18 15:00:00Z;9,308877;0;2
2025-04-18 16:00:00Z;9,301002;0;2
2025-04-18 17:00:00Z;9,293377;0;2
2025-04-18 18:00:00Z;9,287876;0;2
2025-04-18 19:00:00Z;9,282001;0;2
2025-04-18 20:00:00Z;9,275752;0;2
2025-04-18 21:00:00Z;9,268376;0;2
2025-04-18 22:00:00Z;9,262502;0;2
2025-04-18 23:00:00Z;9,253878;0;2
2025-04-19 00:00:00Z;9,243879;0;2
2025-04-19 01:00:00Z;9,233005;0;2
2025-04-19 02:00:00Z;9,221755;0;2
2025-04-19 03:00:00Z;9,209255;0;2
2025-04-19 04:00:00Z;9,19788;0;2
2025-04-19 05:00:00Z;9,186379;0;2
2025-04-19 06:00:00Z;9,177253;0;2
2025-04-19 07:00:00Z;9,169752;0;2
2025-04-19 08:00:00Z;9,160255;0;2
2025-04-19 09:00:00Z;9,145387;0;2
2025-04-19 10:00:00Z;9,126389;0;2
2025-04-19 11:00:00Z;9,109633;0;2
2025-04-19 12:00:00Z;9,096259;0;2
2025-04-19 13:00:00Z;9,079387;0;2
2025-04-19 14:00:00Z;9,064383;0;2
2025-04-19 15:00:00Z;9,052255;0;2
2025-04-19 16:00:00Z;9,043127;0;2
2025-04-19 17:00:00Z;9,041125;0;2
2025-04-19 18:00:00Z;9,040751;0;2
2025-04-19 19:00:00Z;9,039249;0;2
2025-04-19 20:00:00Z;9,0385;0;2
2025-04-19 21:00:00Z;9,035376;0;2
2025-04-19 22:00:00Z;9,033501;0;2
2025-04-19 23:00:00Z;9,028751;0;2
2025-04-20 00:00:00Z;9,021753;0;2
2025-04-20 01:00:00Z;9,013627;0;2
2025-04-20 02:00:00Z;9,008876;0;2
2025-04-20 03:00:00Z;9,004251;0;2
2025-04-20 04:00:00Z;9,000627;0;2
2025-04-20 05:00:00Z;8,995002;0;2
2025-04-20 06:00:00Z;8,989376;0;2
2025-04-20 07:00:00Z;8,985127;0;2
2025-04-20 08:00:00Z;8,976378;0;2
2025-04-20 09:00:00Z;8,969252;0;2
2025-04-20 10:00:00Z;8,964251;0;2
2025-04-20 11:00:00Z;8,960876;0;2
2025-04-20 12:00:00Z;8,956377;0;2
2025-04-20 13:00:00Z;8,948253;0;2
2025-04-20 14:00:00Z;8,940878;0;2
2025-04-20 15:00:00Z;8,932878;0;2
2025-04-20 16:00:00Z;8,925126;0;2
2025-04-20 17:00:00Z;8,924125;0;2
2025-04-20 18:00:00Z;8,925125;0;2
2025-04-20 19:00:00Z;8,9265;0;2
2025-04-20 20:00:00Z;8,925;0;2
2025-04-20 21:00:00Z;8,92325;0;2
2025-04-20 22:00:00Z;8,922626;0;2
2025-04-20 23:00:00Z;8,919626;0;2
2025-04-21 00:00:00Z;8,914126;0;2
2025-04-21 01:00:00Z;8,908378;0;2
2025-04-21 02:00:00Z;8,89888;0;2
2025-04-21 03:00:00Z;8,888628;0;2
2025-04-21 04:00:00Z;8,882002;0;2
2025-04-21 05:00:00Z;8,876002;0;2
2025-04-21 06:00:00Z;8,869877;0;2
2025-04-21 07:00:00Z;8,863502;0;2
2025-04-21 08:00:00Z;8,860374;0;2
2025-04-21 09:00:00Z;8,860374;0;2
2025-04-21 10:00:00Z;8,862375;0;2
2025-04-21 11:00:00Z;8,860625;0;2
2025-04-21 12:00:00Z;8,856251;0;2
2025-04-21 13:00:00Z;8,852501;0;2
2025-04-21 14:00:00Z;8,846251;0;2
2025-04-21 15:00:00Z;8,841001;0;2
2025-04-21 16:00:00Z;8,835752;0;2
2025-04-21 17:00:00Z;8,829752;0;2
2025-04-21 18:00:00Z;8,82775;0;2
2025-04-21 19:00:00Z;8,825251;0;2
2025-04-21 20:00:00Z;8,823626;0;2
2025-04-21 21:00:00Z;8,819751;0;2
2025-04-21 22:00:00Z;8,814002;0;2
2025-04-21 23:00:00Z;8,807877;0;2
2025-04-22 00:00:00Z;8,801003;0;2
2025-04-22 01:00:00Z;8,794626;0;2
2025-04-22 02:00:00Z;8,791626;0;2
2025-04-22 03:00:00Z;8,786627;0;2
2025-04-22 04:00:00Z;8,779502;0;2
2025-04-22 05:00:00Z;8,775625;0;2
2025-04-22 06:00:00Z;8,775625;0;2
2025-04-22 07:00:00Z;8,77375;0;2
2025-04-22 08:00:00Z;8,770001;0;2
2025-04-22 09:00:00Z;8,765751;0;2
2025-04-22 10:00:00Z;8,760002;0;2
2025-04-22 11:00:00Z;8,754127;0;2
2025-04-22 12:00:00Z;8,749125;0;2
2025-04-22 13:00:00Z;8,745126;0;2
2025-04-22 14:00:00Z;8,741751;0;2
2025-04-22 15:00:00Z;8,736862;0;2
2025-04-22 16:00:00Z;8,730469;0;2
2025-04-22 17:00:00Z;8,725628;0;2
2025-04-22 18:00:00Z;8,719005;0;2
2025-04-22 19:00:00Z;8,712254;0;2
2025-04-22 20:00:00Z;8,707127;0;2
2025-04-22 21:00:00Z;8,702877;0;2
2025-04-22 22:00:00Z;8,697878;0;2
2025-04-22 23:00:00Z;8,692627;0;2
2025-04-23 00:00:00Z;8,690626;0;2
2025-04-23 01:00:00Z;8,687501;0;2
2025-04-23 02:00:00Z;8,686625;0;2
2025-04-23 03:00:00Z;8,684001;0;2
2025-04-23 04:00:00Z;8,681001;0;2
2025-04-23 05:00:00Z;8,67825;0;2
2025-04-23 06:00:00Z;8,676875;0;2
2025-04-23 07:00:00Z;8,675;0;2
2025-04-23 08:00:00Z;8,672503;0;2
2025-04-23 09:00:00Z;8,667128;0;2
2025-04-23 10:00:00Z;8,662376;0;2
2025-04-23 11:00:00Z;8,659626;0;2
2025-04-23 12:00:00Z;8,655127;0;2
2025-04-23 13:00:00Z;8,650628;0;2
2025-04-23 14:00:00Z;8,644254;0;2
2025-04-23 15:00:00Z;8,639501;0;2
2025-04-23 16:00:00Z;8,638249;0;2
2025-04-23 17:00:00Z;8,639251;0;2
2025-04-23 18:00:00Z;8,64175;0;2
2025-04-23 19:00:00Z;8,643125;0;2
2025-04-23 20:00:00Z;8,644876;0;2
2025-04-23 21:00:00Z;8,646;0;2
2025-04-23 22:00:00Z;8,646875;0;2
2025-04-23 23:00:00Z;8,647501;0;2
2025-04-24 00:00:00Z;8,651127;0;2
2025-04-24 01:00:00Z;8,655877;0;2
2025-04-24 02:00:00Z;8,659501;0;2
2025-04-24 03:00:00Z;8,66;0;2
2025-04-24 04:00:00Z;8,66025;0;2
2025-04-24 05:00:00Z;8,661875;0;2
2025-04-24 06:00:00Z;8,662375;0;2
2025-04-24 07:00:00Z;8,658877;0;2
2025-04-24 08:00:00Z;8,654252;0;2
2025-04-24 09:00:00Z;8,650752;0;2
2025-04-24 10:00:00Z;8,646127;0;2
2025-04-24 11:00:00Z;8,642376;0;2
2025-04-24 12:00:00Z;8,641;0;2
2025-04-24 13:00:00Z;8,639875;0;2
2025-04-24 14:00:00Z;8,638375;0;2
2025-04-24 15:00:00Z;8,63875;0;2
2025-04-24 16:00:00Z;8,638249;0;2
2025-04-24 17:00:00Z;8,638875;0;2
2025-04-24 18:00:00Z;8,639501;0;2
2025-04-24 19:00:00Z;8,642751;0;2
2025-04-24 20:00:00Z;8,644751;0;2
2025-04-24 21:00:00Z;8,644501;0;2
2025-04-24 22:00:00Z;8,641376;0;2
2025-04-24 23:00:00Z;8,64;0;2
2025-04-25 00:00:00Z;8,638626;0;2
2025-04-25 01:00:00Z;8,635251;0;2
2025-04-25 02:00:00Z;8,633626;0;2
2025-04-25 03:00:00Z;8,635625;0;2
2025-04-25 04:00:00Z;8,635875;0;2
2025-04-25 05:00:00Z;8,635626;0;2
2025-04-25 06:00:00Z;8,638375;0;2
2025-04-25 07:00:00Z;8,637501;0;2
2025-04-25 08:00:00Z;8,633501;0;2
2025-04-25 09:00:00Z;8,632125;0;2
